"","species","entrez_id","pathway_id","pathway_name","gene_symbol"
"1148","hsa","387","path:hsa04625","C-type lectin receptor signaling pathway","RHOA"
"1149","hsa","4046","path:hsa04625","C-type lectin receptor signaling pathway","LSP1"
"1150","hsa","4193","path:hsa04625","C-type lectin receptor signaling pathway","MDM2"
"1151","hsa","4772","path:hsa04625","C-type lectin receptor signaling pathway","NFATC1"
"1152","hsa","4773","path:hsa04625","C-type lectin receptor signaling pathway","NFATC2"
"1153","hsa","4775","path:hsa04625","C-type lectin receptor signaling pathway","NFATC3"
"1154","hsa","4776","path:hsa04625","C-type lectin receptor signaling pathway","NFATC4"
"1155","hsa","4790","path:hsa04625","C-type lectin receptor signaling pathway","NFKB1"
"1156","hsa","4791","path:hsa04625","C-type lectin receptor signaling pathway","NFKB2"
"1157","hsa","4792","path:hsa04625","C-type lectin receptor signaling pathway","NFKBIA"
"1158","hsa","4893","path:hsa04625","C-type lectin receptor signaling pathway","NRAS"
"1159","hsa","5058","path:hsa04625","C-type lectin receptor signaling pathway","PAK1"
"1160","hsa","51266","path:hsa04625","C-type lectin receptor signaling pathway","CLEC1B"
"1161","hsa","51561","path:hsa04625","C-type lectin receptor signaling pathway","IL23A"
"1162","hsa","51806","path:hsa04625","C-type lectin receptor signaling pathway","CALML5"
"1163","hsa","5290","path:hsa04625","C-type lectin receptor signaling pathway","PIK3CA"
"1164","hsa","5291","path:hsa04625","C-type lectin receptor signaling pathway","PIK3CB"
"1165","hsa","5293","path:hsa04625","C-type lectin receptor signaling pathway","PIK3CD"
"1166","hsa","5295","path:hsa04625","C-type lectin receptor signaling pathway","PIK3R1"
"1167","hsa","5296","path:hsa04625","C-type lectin receptor signaling pathway","PIK3R2"
"1168","hsa","53342","path:hsa04625","C-type lectin receptor signaling pathway","IL17D"
"1169","hsa","5336","path:hsa04625","C-type lectin receptor signaling pathway","PLCG2"
"1170","hsa","5530","path:hsa04625","C-type lectin receptor signaling pathway","PPP3CA"
"1171","hsa","5532","path:hsa04625","C-type lectin receptor signaling pathway","PPP3CB"
"1172","hsa","5533","path:hsa04625","C-type lectin receptor signaling pathway","PPP3CC"
"1173","hsa","5534","path:hsa04625","C-type lectin receptor signaling pathway","PPP3R1"
"1174","hsa","5535","path:hsa04625","C-type lectin receptor signaling pathway","PPP3R2"
"1175","hsa","5580","path:hsa04625","C-type lectin receptor signaling pathway","PRKCD"
"1176","hsa","5594","path:hsa04625","C-type lectin receptor signaling pathway","MAPK1"
"1177","hsa","5595","path:hsa04625","C-type lectin receptor signaling pathway","MAPK3"
"1178","hsa","5599","path:hsa04625","C-type lectin receptor signaling pathway","MAPK8"
"1179","hsa","5600","path:hsa04625","C-type lectin receptor signaling pathway","MAPK11"
"1180","hsa","5601","path:hsa04625","C-type lectin receptor signaling pathway","MAPK9"
"1181","hsa","5602","path:hsa04625","C-type lectin receptor signaling pathway","MAPK10"
"1182","hsa","5603","path:hsa04625","C-type lectin receptor signaling pathway","MAPK13"
"1183","hsa","5743","path:hsa04625","C-type lectin receptor signaling pathway","PTGS2"
"1184","hsa","5781","path:hsa04625","C-type lectin receptor signaling pathway","PTPN11"
"1185","hsa","5894","path:hsa04625","C-type lectin receptor signaling pathway","RAF1"
"1186","hsa","5970","path:hsa04625","C-type lectin receptor signaling pathway","RELA"
"1187","hsa","5971","path:hsa04625","C-type lectin receptor signaling pathway","RELB"
"1188","hsa","602","path:hsa04625","C-type lectin receptor signaling pathway","BCL3"
"1189","hsa","6237","path:hsa04625","C-type lectin receptor signaling pathway","RRAS"
"1190","hsa","6300","path:hsa04625","C-type lectin receptor signaling pathway","MAPK12"
"1191","hsa","6361","path:hsa04625","C-type lectin receptor signaling pathway","CCL17"
"1192","hsa","6367","path:hsa04625","C-type lectin receptor signaling pathway","CCL22"
"1193","hsa","64170","path:hsa04625","C-type lectin receptor signaling pathway","CARD9"
"1194","hsa","64581","path:hsa04625","C-type lectin receptor signaling pathway","CLEC7A"
"1195","hsa","6714","path:hsa04625","C-type lectin receptor signaling pathway","SRC"
"1196","hsa","6772","path:hsa04625","C-type lectin receptor signaling pathway","STAT1"
"1197","hsa","6773","path:hsa04625","C-type lectin receptor signaling pathway","STAT2"
"1198","hsa","6850","path:hsa04625","C-type lectin receptor signaling pathway","SYK"
"1199","hsa","7124","path:hsa04625","C-type lectin receptor signaling pathway","TNF"
"1200","hsa","801","path:hsa04625","C-type lectin receptor signaling pathway","CALM1"
"1201","hsa","805","path:hsa04625","C-type lectin receptor signaling pathway","CALM2"
"1202","hsa","808","path:hsa04625","C-type lectin receptor signaling pathway","CALM3"
"1203","hsa","810","path:hsa04625","C-type lectin receptor signaling pathway","CALML3"
"1204","hsa","834","path:hsa04625","C-type lectin receptor signaling pathway","CASP1"
"1205","hsa","841","path:hsa04625","C-type lectin receptor signaling pathway","CASP8"
"1206","hsa","8503","path:hsa04625","C-type lectin receptor signaling pathway","PIK3R3"
"1207","hsa","8517","path:hsa04625","C-type lectin receptor signaling pathway","IKBKG"
"1208","hsa","868","path:hsa04625","C-type lectin receptor signaling pathway","CBLB"
"1209","hsa","8844","path:hsa04625","C-type lectin receptor signaling pathway","KSR1"
"1210","hsa","8915","path:hsa04625","C-type lectin receptor signaling pathway","BCL10"
"1211","hsa","9020","path:hsa04625","C-type lectin receptor signaling pathway","MAP3K14"
"1212","hsa","91860","path:hsa04625","C-type lectin receptor signaling pathway","CALML4"
"1213","hsa","9261","path:hsa04625","C-type lectin receptor signaling pathway","MAPKAPK2"
"1214","hsa","93978","path:hsa04625","C-type lectin receptor signaling pathway","CLEC6A"
"1215","hsa","9641","path:hsa04625","C-type lectin receptor signaling pathway","IKBKE"
"1216","hsa","100133941","path:hsa04640","Hematopoietic cell lineage","CD24"
"1217","hsa","102723407","path:hsa04640","Hematopoietic cell lineage","LOC102723407"
"1218","hsa","1378","path:hsa04640","Hematopoietic cell lineage","CR1"
"1219","hsa","1379","path:hsa04640","Hematopoietic cell lineage","CR1L"
"1220","hsa","1380","path:hsa04640","Hematopoietic cell lineage","CR2"
"1221","hsa","1435","path:hsa04640","Hematopoietic cell lineage","CSF1"
"1222","hsa","1436","path:hsa04640","Hematopoietic cell lineage","CSF1R"
"1223","hsa","1437","path:hsa04640","Hematopoietic cell lineage","CSF2"
"1224","hsa","1438","path:hsa04640","Hematopoietic cell lineage","CSF2RA"
"1225","hsa","1440","path:hsa04640","Hematopoietic cell lineage","CSF3"
"1226","hsa","1441","path:hsa04640","Hematopoietic cell lineage","CSF3R"
"1227","hsa","1604","path:hsa04640","Hematopoietic cell lineage","CD55"
"1228","hsa","1791","path:hsa04640","Hematopoietic cell lineage","DNTT"
"1229","hsa","2056","path:hsa04640","Hematopoietic cell lineage","EPO"
"1230","hsa","2057","path:hsa04640","Hematopoietic cell lineage","EPOR"
"1231","hsa","2208","path:hsa04640","Hematopoietic cell lineage","FCER2"
"1232","hsa","2209","path:hsa04640","Hematopoietic cell lineage","FCGR1A"
"1233","hsa","2322","path:hsa04640","Hematopoietic cell lineage","FLT3"
"1234","hsa","2323","path:hsa04640","Hematopoietic cell lineage","FLT3LG"
"1235","hsa","2811","path:hsa04640","Hematopoietic cell lineage","GP1BA"
"1236","hsa","2812","path:hsa04640","Hematopoietic cell lineage","GP1BB"
"1237","hsa","2814","path:hsa04640","Hematopoietic cell lineage","GP5"
"1238","hsa","2815","path:hsa04640","Hematopoietic cell lineage","GP9"
"1239","hsa","290","path:hsa04640","Hematopoietic cell lineage","ANPEP"
"1240","hsa","2993","path:hsa04640","Hematopoietic cell lineage","GYPA"
"1241","hsa","3108","path:hsa04640","Hematopoietic cell lineage","HLA-DMA"
"1242","hsa","3109","path:hsa04640","Hematopoietic cell lineage","HLA-DMB"
"1243","hsa","3111","path:hsa04640","Hematopoietic cell lineage","HLA-DOA"
"1244","hsa","3112","path:hsa04640","Hematopoietic cell lineage","HLA-DOB"
"1245","hsa","3113","path:hsa04640","Hematopoietic cell lineage","HLA-DPA1"
"1246","hsa","3115","path:hsa04640","Hematopoietic cell lineage","HLA-DPB1"
"1247","hsa","3117","path:hsa04640","Hematopoietic cell lineage","HLA-DQA1"
"1248","hsa","3118","path:hsa04640","Hematopoietic cell lineage","HLA-DQA2"
"1249","hsa","3119","path:hsa04640","Hematopoietic cell lineage","HLA-DQB1"
"1250","hsa","3122","path:hsa04640","Hematopoietic cell lineage","HLA-DRA"
"1251","hsa","3123","path:hsa04640","Hematopoietic cell lineage","HLA-DRB1"
"1252","hsa","3125","path:hsa04640","Hematopoietic cell lineage","HLA-DRB3"
"1253","hsa","3126","path:hsa04640","Hematopoietic cell lineage","HLA-DRB4"
"1254","hsa","3127","path:hsa04640","Hematopoietic cell lineage","HLA-DRB5"
"1255","hsa","3552","path:hsa04640","Hematopoietic cell lineage","IL1A"
"1256","hsa","3553","path:hsa04640","Hematopoietic cell lineage","IL1B"
"1257","hsa","3554","path:hsa04640","Hematopoietic cell lineage","IL1R1"
"1258","hsa","3559","path:hsa04640","Hematopoietic cell lineage","IL2RA"
"1259","hsa","3562","path:hsa04640","Hematopoietic cell lineage","IL3"
"1260","hsa","3563","path:hsa04640","Hematopoietic cell lineage","IL3RA"
"1261","hsa","3565","path:hsa04640","Hematopoietic cell lineage","IL4"
"1262","hsa","3566","path:hsa04640","Hematopoietic cell lineage","IL4R"
"1263","hsa","3567","path:hsa04640","Hematopoietic cell lineage","IL5"
"1264","hsa","3568","path:hsa04640","Hematopoietic cell lineage","IL5RA"
"1265","hsa","3569","path:hsa04640","Hematopoietic cell lineage","IL6"
"1266","hsa","3570","path:hsa04640","Hematopoietic cell lineage","IL6R"
"1267","hsa","3574","path:hsa04640","Hematopoietic cell lineage","IL7"
"1268","hsa","3575","path:hsa04640","Hematopoietic cell lineage","IL7R"
"1269","hsa","3581","path:hsa04640","Hematopoietic cell lineage","IL9R"
"1270","hsa","3589","path:hsa04640","Hematopoietic cell lineage","IL11"
"1271","hsa","3590","path:hsa04640","Hematopoietic cell lineage","IL11RA"
"1272","hsa","3655","path:hsa04640","Hematopoietic cell lineage","ITGA6"
"1273","hsa","3672","path:hsa04640","Hematopoietic cell lineage","ITGA1"
"1274","hsa","3673","path:hsa04640","Hematopoietic cell lineage","ITGA2"
"1275","hsa","3674","path:hsa04640","Hematopoietic cell lineage","ITGA2B"
"1276","hsa","3675","path:hsa04640","Hematopoietic cell lineage","ITGA3"
"1277","hsa","3676","path:hsa04640","Hematopoietic cell lineage","ITGA4"
"1278","hsa","3678","path:hsa04640","Hematopoietic cell lineage","ITGA5"
"1279","hsa","3684","path:hsa04640","Hematopoietic cell lineage","ITGAM"
"1280","hsa","3690","path:hsa04640","Hematopoietic cell lineage","ITGB3"
"1281","hsa","3815","path:hsa04640","Hematopoietic cell lineage","KIT"
"1282","hsa","4254","path:hsa04640","Hematopoietic cell lineage","KITLG"
"1283","hsa","4311","path:hsa04640","Hematopoietic cell lineage","MME"
"1284","hsa","7037","path:hsa04640","Hematopoietic cell lineage","TFRC"
"1285","hsa","7066","path:hsa04640","Hematopoietic cell lineage","THPO"
"1286","hsa","7124","path:hsa04640","Hematopoietic cell lineage","TNF"
"1287","hsa","7850","path:hsa04640","Hematopoietic cell lineage","IL1R2"
"1288","hsa","909","path:hsa04640","Hematopoietic cell lineage","CD1A"
"1289","hsa","910","path:hsa04640","Hematopoietic cell lineage","CD1B"
"1290","hsa","911","path:hsa04640","Hematopoietic cell lineage","CD1C"
"1291","hsa","912","path:hsa04640","Hematopoietic cell lineage","CD1D"
"1292","hsa","913","path:hsa04640","Hematopoietic cell lineage","CD1E"
"1293","hsa","914","path:hsa04640","Hematopoietic cell lineage","CD2"
"1294","hsa","915","path:hsa04640","Hematopoietic cell lineage","CD3D"
"1295","hsa","916","path:hsa04640","Hematopoietic cell lineage","CD3E"
"1296","hsa","917","path:hsa04640","Hematopoietic cell lineage","CD3G"
"1297","hsa","920","path:hsa04640","Hematopoietic cell lineage","CD4"
"1298","hsa","921","path:hsa04640","Hematopoietic cell lineage","CD5"
"1299","hsa","924","path:hsa04640","Hematopoietic cell lineage","CD7"
"1300","hsa","925","path:hsa04640","Hematopoietic cell lineage","CD8A"
"1301","hsa","926","path:hsa04640","Hematopoietic cell lineage","CD8B"
"1302","hsa","927","path:hsa04640","Hematopoietic cell lineage","CD8B2"
"1303","hsa","928","path:hsa04640","Hematopoietic cell lineage","CD9"
"1304","hsa","929","path:hsa04640","Hematopoietic cell lineage","CD14"
"1305","hsa","930","path:hsa04640","Hematopoietic cell lineage","CD19"
"1306","hsa","931","path:hsa04640","Hematopoietic cell lineage","MS4A1"
"1307","hsa","933","path:hsa04640","Hematopoietic cell lineage","CD22"
"1308","hsa","945","path:hsa04640","Hematopoietic cell lineage","CD33"
"1309","hsa","947","path:hsa04640","Hematopoietic cell lineage","CD34"
"1310","hsa","948","path:hsa04640","Hematopoietic cell lineage","CD36"
"1311","hsa","951","path:hsa04640","Hematopoietic cell lineage","CD37"
"1312","hsa","952","path:hsa04640","Hematopoietic cell lineage","CD38"
"1313","hsa","960","path:hsa04640","Hematopoietic cell lineage","CD44"
"1314","hsa","966","path:hsa04640","Hematopoietic cell lineage","CD59"
"1315","hsa","100132285","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DS2"
"1316","hsa","100507436","path:hsa04650","Natural killer cell mediated cytotoxicity","MICA"
"1317","hsa","100528032","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRC4-KLRK1"
"1318","hsa","102723407","path:hsa04650","Natural killer cell mediated cytotoxicity","LOC102723407"
"1319","hsa","10451","path:hsa04650","Natural killer cell mediated cytotoxicity","VAV3"
"1320","hsa","10870","path:hsa04650","Natural killer cell mediated cytotoxicity","HCST"
"1321","hsa","115653","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR3DL3"
"1322","hsa","117157","path:hsa04650","Natural killer cell mediated cytotoxicity","SH2D1B"
"1323","hsa","135250","path:hsa04650","Natural killer cell mediated cytotoxicity","RAET1E"
"1324","hsa","1437","path:hsa04650","Natural killer cell mediated cytotoxicity","CSF2"
"1325","hsa","154064","path:hsa04650","Natural killer cell mediated cytotoxicity","RAET1L"
"1326","hsa","2185","path:hsa04650","Natural killer cell mediated cytotoxicity","PTK2B"
"1327","hsa","2207","path:hsa04650","Natural killer cell mediated cytotoxicity","FCER1G"
"1328","hsa","2214","path:hsa04650","Natural killer cell mediated cytotoxicity","FCGR3A"
"1329","hsa","2215","path:hsa04650","Natural killer cell mediated cytotoxicity","FCGR3B"
"1330","hsa","22914","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRK1"
"1331","hsa","2534","path:hsa04650","Natural killer cell mediated cytotoxicity","FYN"
"1332","hsa","25759","path:hsa04650","Natural killer cell mediated cytotoxicity","SHC2"
"1333","hsa","259197","path:hsa04650","Natural killer cell mediated cytotoxicity","NCR3"
"1334","hsa","27040","path:hsa04650","Natural killer cell mediated cytotoxicity","LAT"
"1335","hsa","2885","path:hsa04650","Natural killer cell mediated cytotoxicity","GRB2"
"1336","hsa","3002","path:hsa04650","Natural killer cell mediated cytotoxicity","GZMB"
"1337","hsa","3105","path:hsa04650","Natural killer cell mediated cytotoxicity","HLA-A"
"1338","hsa","3106","path:hsa04650","Natural killer cell mediated cytotoxicity","HLA-B"
"1339","hsa","3107","path:hsa04650","Natural killer cell mediated cytotoxicity","HLA-C"
"1340","hsa","3133","path:hsa04650","Natural killer cell mediated cytotoxicity","HLA-E"
"1341","hsa","3135","path:hsa04650","Natural killer cell mediated cytotoxicity","HLA-G"
"1342","hsa","3265","path:hsa04650","Natural killer cell mediated cytotoxicity","HRAS"
"1343","hsa","3383","path:hsa04650","Natural killer cell mediated cytotoxicity","ICAM1"
"1344","hsa","3384","path:hsa04650","Natural killer cell mediated cytotoxicity","ICAM2"
"1345","hsa","3439","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA1"
"1346","hsa","3440","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA2"
"1347","hsa","3441","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA4"
"1348","hsa","3442","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA5"
"1349","hsa","3443","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA6"
"1350","hsa","3444","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA7"
"1351","hsa","3445","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA8"
"1352","hsa","3446","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA10"
"1353","hsa","3447","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA13"
"1354","hsa","3448","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA14"
"1355","hsa","3449","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA16"
"1356","hsa","3451","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA17"
"1357","hsa","3452","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNA21"
"1358","hsa","3454","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNAR1"
"1359","hsa","3455","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNAR2"
"1360","hsa","3456","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNB1"
"1361","hsa","3458","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNG"
"1362","hsa","3459","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNGR1"
"1363","hsa","3460","path:hsa04650","Natural killer cell mediated cytotoxicity","IFNGR2"
"1364","hsa","353091","path:hsa04650","Natural killer cell mediated cytotoxicity","RAET1G"
"1365","hsa","355","path:hsa04650","Natural killer cell mediated cytotoxicity","FAS"
"1366","hsa","356","path:hsa04650","Natural killer cell mediated cytotoxicity","FASLG"
"1367","hsa","3683","path:hsa04650","Natural killer cell mediated cytotoxicity","ITGAL"
"1368","hsa","3689","path:hsa04650","Natural killer cell mediated cytotoxicity","ITGB2"
"1369","hsa","369","path:hsa04650","Natural killer cell mediated cytotoxicity","ARAF"
"1370","hsa","3802","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DL1"
"1371","hsa","3803","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DL2"
"1372","hsa","3804","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DL3"
"1373","hsa","3806","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DS1"
"1374","hsa","3808","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DS3"
"1375","hsa","3809","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DS4"
"1376","hsa","3810","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DS5"
"1377","hsa","3811","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR3DL1"
"1378","hsa","3812","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR3DL2"
"1379","hsa","3821","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRC1"
"1380","hsa","3822","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRC2"
"1381","hsa","3823","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRC3"
"1382","hsa","3824","path:hsa04650","Natural killer cell mediated cytotoxicity","KLRD1"
"1383","hsa","3845","path:hsa04650","Natural killer cell mediated cytotoxicity","KRAS"
"1384","hsa","3932","path:hsa04650","Natural killer cell mediated cytotoxicity","LCK"
"1385","hsa","3937","path:hsa04650","Natural killer cell mediated cytotoxicity","LCP2"
"1386","hsa","399694","path:hsa04650","Natural killer cell mediated cytotoxicity","SHC4"
"1387","hsa","4068","path:hsa04650","Natural killer cell mediated cytotoxicity","SH2D1A"
"1388","hsa","4277","path:hsa04650","Natural killer cell mediated cytotoxicity","MICB"
"1389","hsa","4772","path:hsa04650","Natural killer cell mediated cytotoxicity","NFATC1"
"1390","hsa","4773","path:hsa04650","Natural killer cell mediated cytotoxicity","NFATC2"
"1391","hsa","4893","path:hsa04650","Natural killer cell mediated cytotoxicity","NRAS"
"1392","hsa","5058","path:hsa04650","Natural killer cell mediated cytotoxicity","PAK1"
"1393","hsa","51744","path:hsa04650","Natural killer cell mediated cytotoxicity","CD244"
"1394","hsa","5290","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3CA"
"1395","hsa","5291","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3CB"
"1396","hsa","5293","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3CD"
"1397","hsa","5295","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3R1"
"1398","hsa","5296","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3R2"
"1399","hsa","5335","path:hsa04650","Natural killer cell mediated cytotoxicity","PLCG1"
"1400","hsa","53358","path:hsa04650","Natural killer cell mediated cytotoxicity","SHC3"
"1401","hsa","5336","path:hsa04650","Natural killer cell mediated cytotoxicity","PLCG2"
"1402","hsa","5530","path:hsa04650","Natural killer cell mediated cytotoxicity","PPP3CA"
"1403","hsa","5532","path:hsa04650","Natural killer cell mediated cytotoxicity","PPP3CB"
"1404","hsa","5533","path:hsa04650","Natural killer cell mediated cytotoxicity","PPP3CC"
"1405","hsa","5534","path:hsa04650","Natural killer cell mediated cytotoxicity","PPP3R1"
"1406","hsa","5535","path:hsa04650","Natural killer cell mediated cytotoxicity","PPP3R2"
"1407","hsa","5551","path:hsa04650","Natural killer cell mediated cytotoxicity","PRF1"
"1408","hsa","5578","path:hsa04650","Natural killer cell mediated cytotoxicity","PRKCA"
"1409","hsa","5579","path:hsa04650","Natural killer cell mediated cytotoxicity","PRKCB"
"1410","hsa","5582","path:hsa04650","Natural killer cell mediated cytotoxicity","PRKCG"
"1411","hsa","5594","path:hsa04650","Natural killer cell mediated cytotoxicity","MAPK1"
"1412","hsa","5595","path:hsa04650","Natural killer cell mediated cytotoxicity","MAPK3"
"1413","hsa","5604","path:hsa04650","Natural killer cell mediated cytotoxicity","MAP2K1"
"1414","hsa","5605","path:hsa04650","Natural killer cell mediated cytotoxicity","MAP2K2"
"1415","hsa","57292","path:hsa04650","Natural killer cell mediated cytotoxicity","KIR2DL5A"
"1416","hsa","5777","path:hsa04650","Natural killer cell mediated cytotoxicity","PTPN6"
"1417","hsa","5781","path:hsa04650","Natural killer cell mediated cytotoxicity","PTPN11"
"1418","hsa","5879","path:hsa04650","Natural killer cell mediated cytotoxicity","RAC1"
"1419","hsa","5880","path:hsa04650","Natural killer cell mediated cytotoxicity","RAC2"
"1420","hsa","5881","path:hsa04650","Natural killer cell mediated cytotoxicity","RAC3"
"1421","hsa","5894","path:hsa04650","Natural killer cell mediated cytotoxicity","RAF1"
"1422","hsa","637","path:hsa04650","Natural killer cell mediated cytotoxicity","BID"
"1423","hsa","6452","path:hsa04650","Natural killer cell mediated cytotoxicity","SH3BP2"
"1424","hsa","6464","path:hsa04650","Natural killer cell mediated cytotoxicity","SHC1"
"1425","hsa","6654","path:hsa04650","Natural killer cell mediated cytotoxicity","SOS1"
"1426","hsa","6655","path:hsa04650","Natural killer cell mediated cytotoxicity","SOS2"
"1427","hsa","673","path:hsa04650","Natural killer cell mediated cytotoxicity","BRAF"
"1428","hsa","6850","path:hsa04650","Natural killer cell mediated cytotoxicity","SYK"
"1429","hsa","7124","path:hsa04650","Natural killer cell mediated cytotoxicity","TNF"
"1430","hsa","7305","path:hsa04650","Natural killer cell mediated cytotoxicity","TYROBP"
"1431","hsa","7409","path:hsa04650","Natural killer cell mediated cytotoxicity","VAV1"
"1432","hsa","7410","path:hsa04650","Natural killer cell mediated cytotoxicity","VAV2"
"1433","hsa","7462","path:hsa04650","Natural killer cell mediated cytotoxicity","LAT2"
"1434","hsa","7535","path:hsa04650","Natural killer cell mediated cytotoxicity","ZAP70"
"1435","hsa","79465","path:hsa04650","Natural killer cell mediated cytotoxicity","ULBP3"
"1436","hsa","80328","path:hsa04650","Natural killer cell mediated cytotoxicity","ULBP2"
"1437","hsa","80329","path:hsa04650","Natural killer cell mediated cytotoxicity","ULBP1"
"1438","hsa","836","path:hsa04650","Natural killer cell mediated cytotoxicity","CASP3"
"1439","hsa","8503","path:hsa04650","Natural killer cell mediated cytotoxicity","PIK3R3"
"1440","hsa","8743","path:hsa04650","Natural killer cell mediated cytotoxicity","TNFSF10"
"1441","hsa","8795","path:hsa04650","Natural killer cell mediated cytotoxicity","TNFRSF10B"
"1442","hsa","8797","path:hsa04650","Natural killer cell mediated cytotoxicity","TNFRSF10A"
"1443","hsa","919","path:hsa04650","Natural killer cell mediated cytotoxicity","CD247"
"1444","hsa","9436","path:hsa04650","Natural killer cell mediated cytotoxicity","NCR2"
"1445","hsa","9437","path:hsa04650","Natural killer cell mediated cytotoxicity","NCR1"
"1446","hsa","962","path:hsa04650","Natural killer cell mediated cytotoxicity","CD48"
"1447","hsa","100289462","path:hsa04657","IL-17 signaling pathway","DEFB4B"
"1448","hsa","1051","path:hsa04657","IL-17 signaling pathway","CEBPB"
"1449","hsa","10758","path:hsa04657","IL-17 signaling pathway","TRAF3IP2"
"1450","hsa","112744","path:hsa04657","IL-17 signaling pathway","IL17F"
"1451","hsa","1147","path:hsa04657","IL-17 signaling pathway","CHUK"
"1452","hsa","132014","path:hsa04657","IL-17 signaling pathway","IL17RE"
"1453","hsa","1432","path:hsa04657","IL-17 signaling pathway","MAPK14"
"1454","hsa","1437","path:hsa04657","IL-17 signaling pathway","CSF2"
"1455","hsa","1440","path:hsa04657","IL-17 signaling pathway","CSF3"
"1456","hsa","1673","path:hsa04657","IL-17 signaling pathway","DEFB4A"
"1457","hsa","1994","path:hsa04657","IL-17 signaling pathway","ELAVL1"
"1458","hsa","225689","path:hsa04657","IL-17 signaling pathway","MAPK15"
"1459","hsa","23118","path:hsa04657","IL-17 signaling pathway","TAB2"
"1460","hsa","2353","path:hsa04657","IL-17 signaling pathway","FOS"
"1461","hsa","2354","path:hsa04657","IL-17 signaling pathway","FOSB"
"1462","hsa","23765","path:hsa04657","IL-17 signaling pathway","IL17RA"
"1463","hsa","257397","path:hsa04657","IL-17 signaling pathway","TAB3"
"1464","hsa","27189","path:hsa04657","IL-17 signaling pathway","IL17C"
"1465","hsa","27190","path:hsa04657","IL-17 signaling pathway","IL17B"
"1466","hsa","29110","path:hsa04657","IL-17 signaling pathway","TBK1"
"1467","hsa","2919","path:hsa04657","IL-17 signaling pathway","CXCL1"
"1468","hsa","2920","path:hsa04657","IL-17 signaling pathway","CXCL2"
"1469","hsa","2921","path:hsa04657","IL-17 signaling pathway","CXCL3"
"1470","hsa","2932","path:hsa04657","IL-17 signaling pathway","GSK3B"
"1471","hsa","29761","path:hsa04657","IL-17 signaling pathway","USP25"
"1472","hsa","3320","path:hsa04657","IL-17 signaling pathway","HSP90AA1"
"1473","hsa","3326","path:hsa04657","IL-17 signaling pathway","HSP90AB1"
"1474","hsa","338324","path:hsa04657","IL-17 signaling pathway","S100A7A"
"1475","hsa","3458","path:hsa04657","IL-17 signaling pathway","IFNG"
"1476","hsa","3551","path:hsa04657","IL-17 signaling pathway","IKBKB"
"1477","hsa","3553","path:hsa04657","IL-17 signaling pathway","IL1B"
"1478","hsa","3565","path:hsa04657","IL-17 signaling pathway","IL4"
"1479","hsa","3567","path:hsa04657","IL-17 signaling pathway","IL5"
"1480","hsa","3569","path:hsa04657","IL-17 signaling pathway","IL6"
"1481","hsa","3576","path:hsa04657","IL-17 signaling pathway","CXCL8"
"1482","hsa","3596","path:hsa04657","IL-17 signaling pathway","IL13"
"1483","hsa","3605","path:hsa04657","IL-17 signaling pathway","IL17A"
"1484","hsa","3627","path:hsa04657","IL-17 signaling pathway","CXCL10"
"1485","hsa","3725","path:hsa04657","IL-17 signaling pathway","JUN"
"1486","hsa","3727","path:hsa04657","IL-17 signaling pathway","JUND"
"1487","hsa","3934","path:hsa04657","IL-17 signaling pathway","LCN2"
